기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2024-12-31,신흥교통,161003,82,161000005,93,문학경기장(월드컵경기장),37157,2802906,347,43167,N,하행
2024-12-31,신흥교통,161003,82,161000005,94,인천향교.인천도호부청사,37124,2802937,570,43737,N,하행
2024-12-31,신흥교통,161003,82,161000005,95,문학초등학교,37110,2802951,343,44080,N,하행
2024-12-31,신흥교통,161003,82,161000005,96,문학고개,37101,2802958,378,44458,N,하행
2024-12-31,신흥교통,161003,82,161000005,97,청학사거리,38259,2802439,1779,46237,Y,하행
2024-12-31,신흥교통,161003,82,161000005,98,성호아파트,38204,2802476,329,46566,N,하행
2024-12-31,신흥교통,161003,82,161000005,99,송도파크레인입구,38538,2806240,2223,48789,Y,하행
2024-12-31,신흥교통,161003,82,161000005,100,더프라우,38410,2804421,1069,49858,N,하행
2024-12-31,신흥교통,161003,82,161000005,101,더샵그린애비뉴,38486,2805309,458,50316,N,하행
2024-12-31,신흥교통,161003,82,161000005,102,엑스포빌리지9단지,38482,2805206,378,50694,N,하행
2024-12-31,신흥교통,161003,82,161000005,103,엑스포빌리지10단지,38460,2805004,169,50863,N,하행
2024-12-31,신흥교통,161003,82,161000005,104,커넬워크(4동),38527,2806095,291,51154,N,하행
2024-12-31,신흥교통,161003,82,161000005,105,국제학교,38462,2804866,339,51493,N,하행
2024-12-31,신흥교통,161003,82,161000005,106,송도푸르지오하버뷰,38494,2805586,243,51736,N,하행
2024-12-31,신흥교통,161003,82,161000005,107,푸르지오하버뷰,38522,2806021,258,51994,N,하행
2024-12-31,신흥교통,161003,82,161000005,108,경제자유구역청,38514,2805879,856,52850,N,하행
2024-12-31,신흥교통,161003,82,161000005,109,국제업무지구역5번출구,38619,2807453,526,53376,N,하행
2024-12-31,신흥교통,161003,82,161000005,110,송도랜드마크푸르지오시티,38747,2808479,566,53942,N,하행
2024-12-31,신흥교통,161003,82,161000005,111,송도달빛축제공원역,38696,2807965,365,54307,N,하행
2024-12-31,신흥교통,161003,82,161000005,112,힐스테이트송도더테라스(후문),38714,2808015,359,54666,N,하행
2024-12-31,신흥교통,161003,82,161000005,113,송도sk뷰,38707,2807963,271,54937,N,하행
2024-12-31,신흥교통,161003,82,161000005,114,랜드마크시티센트럴더샵(203동),38650,2807762,311,55248,N,하행
2024-12-31,신흥교통,161003,82,161000005,115,랜드마크시티센트럴더샵(106동),38665,2807815,319,55567,N,하행
2024-12-31,신흥교통,161003,82,161000005,116,송도오션파크베르디움,38642,2807758,344,55911,N,하행
2024-12-31,신흥교통,161003,82,161000005,117,미송초등학교(하행),38653,2807779,361,56272,N,하행
2024-12-31,신흥교통,161003,82,161000005,118,인천세관통합검사센터(서측),38773,2808643,611,56883,N,하행
2024-12-31,신흥교통,161003,82,161000005,119,인천항신국제여객터미널(아암3교방향),38662,2807788,1163,58046,N,하행
2024-12-31,신흥교통,161003,82,161000005,120,아암물류단지,35590,2806176,3305,61351,N,하행
2024-12-31,신흥교통,161003,82,161000005,121,신흥교통,35501,2805981,358,61709,N,하행
2024-12-31,신흥교통,161003,93,161000006,1,국제성모병원,89030,2806074,0,0,N,상행
2024-12-31,신흥교통,161003,93,161000006,2,인재개발원,42282,2800578,377,377,N,상행
2024-12-31,신흥교통,161003,93,161000006,3,한국국토정보공사인천북부지사,42280,2800580,345,722,N,상행
2024-12-31,신흥교통,161003,93,161000006,4,심곡도서관,42946,2805741,232,954,N,상행
2024-12-31,신흥교통,161003,93,161000006,5,KT서인천지사,42932,2805680,56,1010,N,상행
2024-12-31,신흥교통,161003,93,161000006,6,서구보건소,42285,2800575,305,1315,N,상행
2024-12-31,신흥교통,161003,93,161000006,7,태영아파트,42300,2800562,218,1533,N,상행
2024-12-31,신흥교통,161003,93,161000006,8,선경그린빌라,42541,2806838,256,1789,N,상행
2024-12-31,신흥교통,161003,93,161000006,9,인천연세병원,42310,2800555,82,1871,N,상행
2024-12-31,신흥교통,161003,93,161000006,10,빈정내사거리,42327,2800541,420,2291,N,상행
2024-12-31,신흥교통,161003,93,161000006,11,공촌천,89539,2808781,564,2855,N,상행
2024-12-31,신흥교통,161003,93,161000006,12,대인고등학교,42344,2800525,271,3126,N,상행
2024-12-31,신흥교통,161003,93,161000006,13,검바위역,42349,2800520,364,3490,N,상행
2024-12-31,신흥교통,161003,93,161000006,14,검암사거리,42356,2800513,487,3977,N,상행
2024-12-31,신흥교통,161003,93,161000006,15,검암역입구,42851,2805304,441,4418,Y,상행
2024-12-31,신흥교통,161003,93,161000006,16,한들마을입구(유아교육진흥원),42371,2800498,1025,5443,N,상행
2024-12-31,신흥교통,161003,93,161000006,17,백석중.고등학교,42374,2800497,271,5714,Y,상행
2024-12-31,신흥교통,161003,93,161000006,18,독정역(서구동구예비군훈련장),42378,2800493,501,6215,Y,상행
2024-12-31,신흥교통,161003,93,161000006,19,백석고가(하이마트),42578,2800344,307,6522,N,상행
2024-12-31,신흥교통,161003,93,161000006,20,당하탑스빌아파트,42393,2800481,276,6798,N,상행
2024-12-31,신흥교통,161003,93,161000006,21,당하동행정복지센터,42886,2805944,308,7106,Y,상행
2024-12-31,신흥교통,161003,93,161000006,22,대우푸르지오,42407,2800467,503,7609,N,상행
2024-12-31,신흥교통,161003,93,161000006,23,검단소방서,42428,2800449,467,8076,N,상행
2024-12-31,신흥교통,161003,93,161000006,24,동문아파트,42436,2800441,996,9072,N,상행
2024-12-31,신흥교통,161003,93,161000006,25,보람프라자앞,42442,2800436,289,9361,N,상행
2024-12-31,신흥교통,161003,93,161000006,26,원당사거리.검단선사박물관,42446,2800433,253,9614,N,상행
2024-12-31,신흥교통,161003,93,161000006,27,서구영어마을,42448,2800431,448,10062,N,상행
2024-12-31,신흥교통,161003,93,161000006,28,호반써밋1차 3101동,89393,2808225,497,10559,N,상행
2024-12-31,신흥교통,161003,93,161000006,29,호반써밋1차아파트,89473,2808526,220,10779,N,상행
2024-12-31,신흥교통,161003,93,161000006,30,푸르지오더베뉴후문,89423,2808418,442,11221,N,상행
2024-12-31,신흥교통,161003,93,161000006,31,디에트르더힐,89455,2808455,313,11534,N,상행
2024-12-31,신흥교통,161003,93,161000006,32,인천이음중학교,89456,2808456,292,11826,N,상행
2024-12-31,신흥교통,161003,93,161000006,33,인천이음초등학교,89400,2808227,328,12154,N,상행
2024-12-31,신흥교통,161003,93,161000006,34,도담공원.푸르지오더베뉴,89398,2808230,173,12327,N,하행
2024-12-31,신흥교통,161003,93,161000006,35,파라곤보타닉파크,89422,2808419,501,12828,N,하행
2024-12-31,신흥교통,161003,93,161000006,36,호반써밋1차아파트,89472,2808527,463,13291,N,하행
2024-12-31,신흥교통,161003,93,161000006,37,호반써밋1차 3101동,89394,2808224,127,13418,N,하행
2024-12-31,신흥교통,161003,93,161000006,38,서구영어마을,42449,2800430,500,13918,N,하행
2024-12-31,신흥교통,161003,93,161000006,39,원당사거리.검단선사박물관,42447,2800432,520,14438,N,하행
2024-12-31,신흥교통,161003,93,161000006,40,삼정프라자,42443,2800435,296,14734,N,하행
2024-12-31,신흥교통,161003,93,161000006,41,참빛감리교회,42437,2800440,222,14956,N,하행
2024-12-31,신흥교통,161003,93,161000006,42,검단소방서,42431,2800446,1169,16125,N,하행
2024-12-31,신흥교통,161003,93,161000006,43,당하푸르지오,42502,2800393,196,16321,N,하행
2024-12-31,신흥교통,161003,93,161000006,44,완정역,42674,2803672,555,16876,N,하행
2024-12-31,신흥교통,161003,93,161000006,45,당하동탑스빌아파트,42639,2800309,216,17092,N,하행
2024-12-31,신흥교통,161003,93,161000006,46,엘리지안타운,42394,2800480,223,17315,N,하행
2024-12-31,신흥교통,161003,93,161000006,47,백석고가(하이마트),42381,2800491,241,17556,N,하행
2024-12-31,신흥교통,161003,93,161000006,48,독정역(서구동구예비군훈련장),42377,2800494,240,17796,N,하행
2024-12-31,신흥교통,161003,93,161000006,49,백석중.고등학교,42375,2800496,553,18349,N,하행
2024-12-31,신흥교통,161003,93,161000006,50,한들마을입구(유아교육진흥원),42370,2800499,231,18580,N,하행
2024-12-31,신흥교통,161003,93,161000006,51,검암역입구,42852,2805303,1084,19664,N,하행
2024-12-31,신흥교통,161003,93,161000006,52,검암사거리,42358,2800511,377,20041,N,하행
2024-12-31,신흥교통,161003,93,161000006,53,서해아파트,42355,2800514,257,20298,N,하행
2024-12-31,신흥교통,161003,93,161000006,54,검암경서동행정복지센터,42353,2800516,163,20461,N,하행
2024-12-31,신흥교통,161003,93,161000006,55,삼보아파트,42351,2800518,203,20664,N,하행
2024-12-31,신흥교통,161003,93,161000006,56,간재울초등학교,42347,2800522,183,20847,N,하행
2024-12-31,신흥교통,161003,93,161000006,57,서곶지구대,42338,2800531,362,21209,N,하행
2024-12-31,신흥교통,161003,93,161000006,58,빈정내사거리,42329,2800540,385,21594,N,하행
2024-12-31,신흥교통,161003,93,161000006,59,중앙아파트,42315,2800551,338,21932,N,하행
2024-12-31,신흥교통,161003,93,161000006,60,선경그린빌라,42307,2800557,248,22180,N,하행
2024-12-31,신흥교통,161003,93,161000006,61,태영아파트,42298,2800564,271,22451,N,하행
2024-12-31,신흥교통,161003,93,161000006,62,서구보건소,42283,2800577,310,22761,N,하행
2024-12-31,신흥교통,161003,93,161000006,63,심곡도서관,89223,2806902,260,23021,N,하행
2024-12-31,신흥교통,161003,93,161000006,64,한국국토정보공사인천북부지사,42278,2800582,166,23187,N,하행
2024-12-31,신흥교통,161003,93,161000006,65,인재개발원,42281,2800579,420,23607,N,하행
2024-12-31,신흥교통,161003,93,161000006,66,국제성모병원,89030,2806074,454,24061,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,1,우미린1단지후문,35461,2805703,0,0,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,2,스카이시티자이.화성파크드림,35650,2807439,624,624,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,3,힐스테이트,35458,2805700,487,1111,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,4,우미린2단지정문,35512,2806031,1379,2490,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,5,영종센트럴푸르지오자이·e편한세상센텀베뉴,35661,2805637,674,3164,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,6,그린나래지하차도,35649,2807343,4008,7172,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,7,정왕IC(미정차),92001,2807553,26087,33259,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,8,월곶JC(미정차),70207,2807546,2182,35441,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,9,연성IC(미정차),70208,2807542,4363,39804,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,10,물왕TG(미정차),70223,2807517,2400,42204,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,11,조남JC(미정차),70210,2807554,5593,47797,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,12,평촌IC(미정차),54012,2807558,8939,56736,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,13,학의JC(미정차),72008,2807561,3446,60182,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,14,과천터널(미정차),72006,2807500,1789,61971,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,15,과천IC(미정차),66011,2807499,2637,64608,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,16,대공원고가(미정차),66008,2807509,2024,66632,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,17,안골,37503,2808884,2727,69359,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,18,서초아트자이아파트,31050,2803386,4124,73483,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,19,서초역1번출구,31007,2803399,822,74305,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,20,교대역,31013,2803395,676,74981,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,21,강남역서초현대타워앞,31016,2803392,1275,76256,N,상행
2024-12-31,신흥교통,161003,M6462,161000029,22,양재역,31073,2805673,1599,77855,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,23,매헌시민의숲.양재꽃시장,31002,2803403,1504,79359,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,24,양재IC(미정차),31085,2807535,1021,80380,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,25,양곡도매시장,31037,2805014,639,81019,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,26,선암IC(미정차),31086,2807528,1269,82288,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,27,안골,37504,2808885,1168,83456,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,28,대공원고가(미정차),66009,2807508,2671,86127,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,29,과천IC(미정차),66010,2807498,2025,88152,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,30,과천터널(미정차),72009,2807501,1599,89751,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,31,학의JC(미정차),72005,2807560,2719,92470,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,32,평촌IC(미정차),54013,2807559,3309,95779,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,33,조남JC(미정차),70211,2807555,8815,104594,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,34,물왕TG(미정차),70222,2807516,5957,110551,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,35,연성IC(미정차),70212,2807541,2564,113115,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,36,월곶JC(미정차),70213,2807545,4166,117281,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,37,정왕IC(미정차),92007,2807552,2122,119403,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,38,그린나래지하차도,35648,2807344,26925,146328,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,39,영종e편한세상센텀베뉴·센트럴푸르지오자이,35660,2805636,3839,150167,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,40,우미린2단지정문,35513,2806032,681,150848,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,41,힐스테이트,35457,2805699,1483,152331,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,42,화성파크드림.스카이시티자이,35651,2807440,391,152722,N,하행
2024-12-31,신흥교통,161003,M6462,161000029,43,우미린1단지후문,35462,2805704,623,153345,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,1,e편한세상 정문,38624,2807484,0,0,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,2,랜드마크시티센트럴더샵(203동),38645,2807763,678,678,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,3,송도센트럴파크,38452,2803771,2828,3506,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,4,인천대입구역.롯데몰,38646,2807764,1019,4525,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,5,송도더샵센트럴시티.글로벌캠퍼스푸르지오,38647,2807766,1626,6151,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,6,캠퍼스타운역,38420,2803663,1591,7742,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,7,남동IC진입(미경유),92080,2808489,7413,15155,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,8,서창JC(미정차),92008,2807526,2403,17558,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,9,신천IC(미정차),70200,2807531,4050,21608,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,10,안현JC(경유),70232,2808491,3355,24963,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,11,광명IC(경유),58058,2808495,3310,28273,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,12,석수IC(경유),53044,2808493,4665,32938,N,상행
2024-12-31,신흥교통,161003,M6751,161000015,13,동작세무서,20005,2808498,10027,42965,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,14,공군회관,20107,2808488,1404,44369,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,15,여의도역,19156,2808500,1443,45812,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,16,여의도환승센터,19007,2808497,684,46496,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,17,마포역,14001,2808501,2715,49211,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,18,공덕오거리,14149,2807071,1236,50447,Y,상행
2024-12-31,신흥교통,161003,M6751,161000015,19,마포역,14002,2808502,1293,51740,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,20,유진투자증권.파이낸셜뉴스신문,19283,2808485,2552,54292,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,21,여의도역,19155,2808486,776,55068,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,22,공군회관,19255,2808487,1438,56506,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,23,보라매역.동작세무서,19013,2808499,1264,57770,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,24,석수IC(경유),53045,2808494,9538,67308,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,25,광명IC(경유),58059,2808496,4664,71972,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,26,안현JC(미정차),70219,2807533,3356,75328,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,27,신천IC(미정차),70214,2807532,3148,78476,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,28,서창JC(미정차),92009,2807527,4057,82533,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,29,남동IC(미경유),92081,2808490,2794,85327,N,하행
2024-12-31,신흥교통,161003,M6751,161000015,30,캠퍼스타운역,38419,2803664,7508,92835,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,31,웰카운티1단지,38648,2807767,1665,94500,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,32,인천대입구역.롯데몰,38649,2807765,1657,96157,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,33,센트럴파크역,38397,2803772,951,97108,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,34,랜드마크시티센트럴더샵(203동),38650,2807762,2818,99926,Y,하행
2024-12-31,신흥교통,161003,M6751,161000015,35,송도오션파크베르디움,38642,2807758,663,100589,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,1,강화슈퍼,43066,2804602,0,0,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,2,중앙시장.고려궁지입구,43067,2803580,129,129,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,3,강화군청,43108,2800263,227,356,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,4,수협,43062,2800267,262,618,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,5,풍물시장,43941,2804032,619,1237,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,6,강화터미널,43058,2800269,196,1433,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,7,강화장례식장,43918,2805488,415,1848,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,8,창리,43902,2804748,801,2649,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,9,대문리고개입구,90466,2808741,517,3166,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,10,경기주유소,43051,2803603,211,3377,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,11,세광2차아파트,43857,2803602,152,3529,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,12,세광아파트,43049,2800274,274,3803,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,13,찬우물약수터,43851,2803847,399,4202,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,14,고산촌,43779,2803599,574,4776,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,15,군인아파트,43047,2804712,204,4980,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,16,선원초등학교,43044,2800276,255,5235,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,17,선원면주민센터,43042,2800277,276,5511,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,18,영골,43955,2806340,379,5890,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,19,연리입구,43614,2803928,411,6301,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,20,연리보건지소앞,90438,2808742,547,6848,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,21,연리연화마을앞,90467,2808743,473,7321,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,22,연화촌,90440,2808744,159,7480,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,23,연리정미소,90441,2808745,194,7674,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,24,능골,90442,2808746,260,7934,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,25,독쟁이고개,90443,2808747,284,8218,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,26,용진진,43639,2804048,793,9011,N,상행
2024-12-31,연지마을버스,169010,902(강화),169100004,27,독쟁이고개,90433,2808748,842,9853,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,28,이곡촌,90444,2808749,634,10487,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,29,이화정미소,90445,2808750,277,10764,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,30,지산리,90436,2808751,144,10908,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,31,남산뒤,90447,2808752,716,11624,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,32,지산리입구,43751,2803924,998,12622,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,33,선원고개앞,90448,2808753,269,12891,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,34,선원면주민센터,43070,2800260,189,13080,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,35,선원초등학교,43045,2800275,229,13309,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,36,군인아파트,43046,2804713,312,13621,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,37,고산촌,43544,2803598,184,13805,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,38,찬우물,43048,2803600,519,14324,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,39,세광아파트,43050,2800273,453,14777,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,40,세광2차아파트,43758,2803601,194,14971,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,41,창골,43549,2804331,191,15162,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,42,대문리고개입구,43546,2803581,245,15407,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,43,창리,43903,2804749,531,15938,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,44,산림조합앞,90235,2805489,445,16383,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,45,강화장례식장,43946,2807150,353,16736,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,46,강화터미널,43057,2800270,359,17095,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,47,풍물시장,35054,2803339,,17095,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,48,축협,43061,2800268,781,17876,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,49,강화군청,43065,2800264,281,18157,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,50,중앙시장,90125,2807245,311,18468,N,하행
2024-12-31,연지마을버스,169010,902(강화),169100004,51,강화슈퍼,43068,2800262,126,18594,N,하행
2024-12-31,영종운수,168005,202,165000059,1,인천공항T1장기주차장,35895,2808684,0,0,N,상행
2024-12-31,영종운수,168005,202,165000059,2,인천공항T1(1층2B),35202,2803215,3053,3053,Y,상행
2024-12-31,영종운수,168005,202,165000059,3,인천공항T1(1층13B),35205,2803212,431,3484,N,상행
2024-12-31,영종운수,168005,202,165000059,4,합동청사역,35207,2803210,1655,5139,Y,상행
2024-12-31,영종운수,168005,202,165000059,5,국제업무단지(공항청사),35026,2803361,296,5435,N,상행
2024-12-31,영종운수,168005,202,165000059,6,그린나래지하차도,35648,2807344,6798,12233,N,상행
2024-12-31,영종운수,168005,202,165000059,7,금홍염전,35544,2806484,320,12553,N,상행
2024-12-31,영종운수,168005,202,165000059,8,운남동우체국,35849,2808203,541,13094,N,상행
2024-12-31,영종운수,168005,202,165000059,9,해맞이공원앞,35616,2807326,645,13739,N,상행
2024-12-31,영종운수,168005,202,165000059,10,중구청소년수련관.하늘중학교,35824,2807997,1353,15092,Y,상행
2024-12-31,영종운수,168005,202,165000059,11,LH7단지,35452,2805694,571,15663,N,상행
2024-12-31,영종운수,168005,202,165000059,12,영종e편한세상센텀베뉴·화성파크드림2차,35886,2808542,208,15871,N,상행
2024-12-31,영종운수,168005,202,165000059,13,영종e편한세상센텀베뉴·센트럴푸르지오자이,35660,2805636,198,16069,N,상행
2024-12-31,영종운수,168005,202,165000059,14,e편한세상영종센텀베뉴정문,35510,2806053,384,16453,N,상행
2024-12-31,영종운수,168005,202,165000059,15,우미린2단지정문,35513,2806032,297,16750,N,상행
2024-12-31,영종운수,168005,202,165000059,16,신명스카이뷰정문,35455,2806025,345,17095,N,상행
2024-12-31,영종운수,168005,202,165000059,17,동보노빌리티,35488,2805697,196,17291,N,상행
2024-12-31,영종운수,168005,202,165000059,18,영종블루오션2차,35877,2808481,335,17626,N,상행
2024-12-31,영종운수,168005,202,165000059,19,힐스테이트,35457,2805699,606,18232,N,상행
2024-12-31,영종운수,168005,202,165000059,20,한라비발디,35459,2805701,188,18420,N,상행
2024-12-31,영종운수,168005,202,165000059,21,화성파크드림.스카이시티자이,35651,2807440,202,18622,N,상행
2024-12-31,영종운수,168005,202,165000059,22,서한이다음아파트정문,35583,2806806,292,18914,N,상행
2024-12-31,영종운수,168005,202,165000059,23,우미린1단지후문,35462,2805704,330,19244,N,상행
2024-12-31,영종운수,168005,202,165000059,24,영종KCC스위첸옆문,35756,2807625,272,19516,N,상행
2024-12-31,영종운수,168005,202,165000059,25,중산교차로,35652,2806162,428,19944,N,상행
2024-12-31,영종운수,168005,202,165000059,26,중촌교차로,35443,2805635,323,20267,N,상행
2024-12-31,영종운수,168005,202,165000059,27,잔다리새마을,35866,2808390,310,20577,N,상행
2024-12-31,영종운수,168005,202,165000059,28,운남교차로,35444,2805633,306,20883,N,상행
2024-12-31,영종운수,168005,202,165000059,29,운남교차로.잔다리,35595,2807037,303,21186,N,상행
2024-12-31,영종운수,168005,202,165000059,30,원성골,35445,2805631,339,21525,N,상행
2024-12-31,영종운수,168005,202,165000059,31,허브주유소,35447,2805677,540,22065,N,상행
2024-12-31,영종운수,168005,202,165000059,32,영종역(운북차고지·청라방향),35567,2806627,1019,23084,Y,상행
2024-12-31,영종운수,168005,202,165000059,33,청라국제도시역(경명대로),89034,2806171,11369,34453,N,상행
2024-12-31,영종운수,168005,202,165000059,34,국립생물자원관,89111,2806626,1057,35510,N,상행
2024-12-31,영종운수,168005,202,165000059,35,하나금융그룹통합데이터센터,89265,2807223,743,36253,N,상행
2024-12-31,영종운수,168005,202,165000059,36,청라국제도시역(청라국제교방향),89215,2806865,480,36733,Y,상행
2024-12-31,영종운수,168005,202,165000059,37,하나글로벌캠퍼스,89444,2808432,740,37473,N,상행
2024-12-31,영종운수,168005,202,165000059,38,청라달튼국제학교,42895,2805528,379,37852,N,상행
2024-12-31,영종운수,168005,202,165000059,39,공촌유수지체육공원,89478,2808539,331,38183,N,상행
2024-12-31,영종운수,168005,202,165000059,40,청라모아미래도아파트604동,89344,2807723,711,38894,N,상행
2024-12-31,영종운수,168005,202,165000059,41,경연초중학교·청라센텀로제비앙,89286,2807269,1138,40032,N,상행
2024-12-31,영종운수,168005,202,165000059,42,청라시티프라디움,89335,2805908,433,40465,N,상행
2024-12-31,영종운수,168005,202,165000059,43,청라3동행정복지센터,89374,2808023,326,40791,N,상행
2024-12-31,영종운수,168005,202,165000059,44,호수공원음악분수,89028,2806012,488,41279,N,상행
2024-12-31,영종운수,168005,202,165000059,45,청라디이스트,42961,2805759,342,41621,N,상행
